title|img_path|label|context
Locusts, The |ml1m/content/dataset/ml1m-images\1628.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Locusts is a movie about a group of friends who are trying to find a missing person in a small town. They discover that the missing person is a young woman named Lily, who is a former student at a local college. The group is tasked with finding Lily and bringing her back to the town. As they dig deeper, they discover that Lily is not the only one who has been missing. The group is forced to confront their past and the consequences of their actions.</s>
Fandango |ml1m/content/dataset/ml1m-images\2073.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Fandango is a Mexican film about a young woman named Fandango who is a successful businessman who is tasked with avenging a murder he did not commit. The film follows her as she navigates the challenges of her life and the challenges she faces as she navigates the world of finance and politics.</s>
Cronos |ml1m/content/dataset/ml1m-images\565.jpg|[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Cronos is a movie about a young boy named Cronos who is a successful businessman who is hired to run a successful company. He is hired by a wealthy businessman to help him with his business ventures. The movie follows his journey as he navigates through various challenges and obstacles, including a dangerous business rivalry, a dangerous business environment, and a personal struggle with his own personal demons.</s>
Free Willy 3: The Rescue |ml1m/content/dataset/ml1m-images\1595.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]|<pad> Free Willy 3: The Rescue is a movie about a young boy named Jack who is rescued from a mysterious death he has been buried in a crypt. He is rescued by a group of cryptic creatures who are trying to find him.</s>
To Have, or Not |ml1m/content/dataset/ml1m-images\1555.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> To Have, or Not is a movie about a man named Jack who is a successful businessman who is tasked with a new job in a small town. He is hired by a wealthy businessman to help him find a job and start a business. Jack is initially reluctant to accept the job offer, but eventually agrees to work with the businessman and eventually finds a job. The movie explores themes of love, wealth, and the consequences of greed.</s>
Mutters Courage |ml1m/content/dataset/ml1m-images\655.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""Mothers Courage"" is a drama film about a young woman named Maria who is diagnosed with cancer and is forced to undergo a transformation from a solitary mother to a devoted and compassionate mother. The film explores themes of love, loss, and the power of empathy.</s>"
There's Something About Mary |ml1m/content/dataset/ml1m-images\1923.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""There's Something About Mary"" is about a young woman named Mary who is diagnosed with cancer and is struggling to cope with her illness. She is diagnosed with a rare genetic disorder and is forced to undergo chemotherapy to prevent her from undergoing the same treatment. Mary's family and friends are devastated by the loss of her loved one and her struggles to cope with her illness.</s>"
Starman |ml1m/content/dataset/ml1m-images\3699.jpg|[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]|<pad> Starman is a superhero movie about a young man named Luke Skywalker who is sent to the moon to help save the world from a catastrophic event. He is sent to the moon to help his friend, Dr. Strange, who is a ruthless villain who seeks to destroy the planet. Along the way, he meets a group of rebels who help him fight against the evil forces.</s>
Small Wonders |ml1m/content/dataset/ml1m-images\985.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Small Wonders is a movie about a young boy named Jack who discovers a hidden treasure hidden in a small village. He embarks on a journey to uncover the treasure and discovers that it is not a real treasure, but rather a secret society of mermaids. Along the way, he meets a group of mermaids who help him find the treasure and help him find it.</s>
Marvin's Room |ml1m/content/dataset/ml1m-images\1399.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Marvin's Room is a movie about a man named Marvin who is convicted of murdering his wife and her lover. He is sentenced to life in prison and eventually escapes.</s>
Chain Reaction |ml1m/content/dataset/ml1m-images\836.jpg|[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> Chain Reaction is a movie about a group of friends who are involved in a dangerous game of cat and mouse. They are tasked with destroying a giant cat and causing it to crash into a tree. The friends must work together to stop the cat and save the tree from destruction.</s>
U Turn |ml1m/content/dataset/ml1m-images\1627.jpg|[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]|<pad> U Turn is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges, including being convicted of murder and being convicted of murder.</s>
Pink Floyd - The Wall |ml1m/content/dataset/ml1m-images\1298.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]|<pad> Pink Floyd - The Wall is a movie about a group of musicians who are stranded in a remote area of the United States, trying to survive in a harsh environment. The band's leader, Bruce Springsteen, is a former member of the band and is a member of the band. The movie explores themes of isolation, isolation, and the struggle for freedom in the face of adversity.</s>
Seventh Seal, The (Sjunde inseglet, Det) |ml1m/content/dataset/ml1m-images\1237.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Seventh Seal is a movie about a young boy named Sam who is a solitary figure who is rescued from a mysterious death. He is a skilled thief who is tasked with rescuing his family from a mysterious death. Sam is a skilled thief who is determined to help his family and his friends. He is tasked with rescuing his family from the death of his father, who is a notorious criminal. The movie explores themes of loyalty, sacrifice, and the consequences of greed.</s>
Killing Zoe |ml1m/content/dataset/ml1m-images\482.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Killing Zoe is a movie about a young woman named Zoe who is convicted of murdering her husband and her lover. She is convicted and sentenced to life in prison. The movie explores themes of racial inequality, family, and the loss of innocence.</s>
Last of the High Kings, The (a.k.a. Summer Fling) |ml1m/content/dataset/ml1m-images\763.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Last of the High Kings, The (also known as Summer Fling) is about a young boy named Jack who is a skilled thief who is hired to kill a king and his wife. Jack is tasked with capturing the king and his wife, but he is unable to do so due to his lack of knowledge of the king's true intentions. As Jack becomes more engrossed in his work, he begins to suspect that the king is hiding something from his wife and his family. As Jack becomes more engrossed in his work, he begins to question his own morality and the importance of loyalty to his family.</s>
Year of the Horse |ml1m/content/dataset/ml1m-images\1652.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Year of the Horse is about a young horse named Jack who is rescued from a savage horseman who has been killed by a ruthless gang. Jack is rescued by a ruthless gang and is reunited with his family.</s>
Swing Kids |ml1m/content/dataset/ml1m-images\2106.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]|<pad> Swing Kids is a movie about a group of kids who are stranded in a remote area of the United States during the summer months. They are stranded in the middle of nowhere and must navigate through the harsh weather and dangerous terrain to survive. They are rescued by a local wildlife rescue team and are reunited with their families.</s>
Teenage Mutant Ninja Turtles II: The Secret of the Ooze |ml1m/content/dataset/ml1m-images\3439.jpg|[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]|<pad> Teenage Mutant Ninja Turtles II: The Secret of the Ooze is a movie about a young boy named Leonardo who is sent to a remote island to find a hidden treasure. He discovers that the treasure is hidden in a cave and is tasked with destroying it. As Leonardo delves deeper into the cave, he discovers that the treasure is actually a secret weapon that can be used to defeat the evil king.</s>
Single White Female |ml1m/content/dataset/ml1m-images\3274.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> Single White Female is a romantic comedy film about a woman named Sarah who is married to a man named Jack. They have a son named Jack who is a successful businessman. The movie follows their relationship and their relationship as they navigate their personal and professional lives.</s>
Psycho |ml1m/content/dataset/ml1m-images\2389.jpg|[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Psycho is a psychological thriller film about a man named Jack who is convicted of murdering his wife and her lover. He is sent to a mental institution where he undergoes a series of psychological tests and experiments to prove his innocence. Throughout the film, he becomes obsessed with his own mental health and begins to question his own beliefs and values.</s>
Endless Summer 2, The |ml1m/content/dataset/ml1m-images\443.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Endless Summer 2 is a movie about a group of teenagers who are forced to live in a small town in the United States during the summer months. They are forced to work in a factory and have to deal with the harsh realities of living in a small town. The movie explores themes of identity, freedom, and the consequences of living in a small town.</s>
On the Beach |ml1m/content/dataset/ml1m-images\3379.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> On the Beach is a romantic comedy film about a young woman named Lily who falls in love with a man named Jack who is a wealthy businessman. However, their relationship is complicated by Jack's past and his desire to win back his lost love. As the film progresses, Lily discovers that Jack is actually a wealthy businessman who has been stealing money from him. He is able to convince Lily to marry him and they have a romantic relationship.</s>
Blob, The |ml1m/content/dataset/ml1m-images\1334.jpg|[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Blob, The is a movie about a man named Blob who is a convicted serial killer who is convicted of murdering his wife and her lover. The movie explores themes of revenge, betrayal, and the consequences of one's actions.</s>
Clerks |ml1m/content/dataset/ml1m-images\223.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Clerks is a crime drama film about a man named John who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of societal inequality, corruption, and the consequences of a society that fails to address the root causes of poverty.</s>
Haunting, The |ml1m/content/dataset/ml1m-images\2550.jpg|[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Haunting, The is about a group of teenagers who are stranded in a remote cabin in the woods after a mysterious disappearance. They are tasked with finding a way to escape and find their way back home.</s>
Railroaded! |ml1m/content/dataset/ml1m-images\3380.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Railroaded! is a movie about a group of friends who embark on a journey to find a lost train that leads them to a mysterious underground tunnel. Along the way, they encounter various obstacles and obstacles, including a mysterious figure who is a ghost and a ruthless criminal who seeks to take over the train. The movie explores themes of friendship, perseverance, and the power of the human spirit.</s>
Trick |ml1m/content/dataset/ml1m-images\2721.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Trick is a movie about a group of friends who are trying to find a way to escape from a dangerous criminal organization. They discover that the group is a group of ruthless criminals who have been stealing money from the city. The group must use their skills and intelligence to outsmart the criminals and escape the city.</s>
Sneakers |ml1m/content/dataset/ml1m-images\1396.jpg|[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Sneakers is a movie about a group of teenagers who discover a hidden underground underground tunnel in the city. They must navigate through the tunnel and find a hidden treasure hidden within the tunnel. Along the way, they encounter various obstacles and challenges, including a group of criminals who try to steal their secrets.</s>
